title,time,href,passage
vivo Y300 Pro+正式发布，7300mAh 电池加持,2025/03/31 23:13,https://cn.technode.com/post/2025-03-31/vivo-y300-pro/,"vivo正式发布Y系列全新产品——“续航灭霸 +倍强大”vivo Y300 Pro+在续航、性能、耐用等方面实现全面升级。该产品拥有7300mAh超薄蓝海电池和90W远航闪充、高通第三代骁龙7s、金刚磐石结构等配置。vivo Y300 Pro+带来全新冰原散热系统，采用7800mm²高性能石墨均热板，整机散热面积高达42000mm²，内置9颗温度传感器，可进行实时温控，提升整机散热效率。
同时发布的还有全新vivo Y300t，其搭载6500mAh耐用蓝海电池、支持久充健康供电功能，提供行业领先的续航体验；配备天玑7300处理器，可保持50个月流畅使用；通过多项军标测试，更拥有磐石抗摔结构、IP64防尘防水，整机耐用可靠；1050nit超高亮度LCD阳光屏，日光下高亮清晰，暗光无频闪更护眼；配齐全功能NFC与红外遥控，同时还提供职业模式功能，满足用户多元化需求。
VIVO VIVO Y300 PRO+"
title,time,href,passage
GlobalData：2024年耐克、阿迪达斯、Shein为全球前三时尚零售商,2025/03/31 18:04,https://cn.technode.com/post/2025-03-31/globaldata-shein/,"近日，知名咨询机构GlobalData发布数据显示，2024 年从全球时尚市场的市场份额来看，SHEIN凭借数字化按需柔性供应链优势，成为增长最快的时尚零售商，与爱马仕和香奈儿成为去年时尚市场最大赢家。凭借1.53%的市场份额，SHEIN超越了ZARA、H&M和优衣库，仅次于耐克和阿迪达斯，成为全球第三大时尚零售商。
根据 GlobalData 的数据，尽管耐克是最大的零售商，市场份额为 2.85%，但这家运动巨头2024年的市场份额下降了0.15 个百分点。而SHEIN凭借高性价比与对时尚趋势的快速反应，市场份额增长了 0.24 个百分点，达到 1.53%，与爱马仕和香奈儿成为去年时尚市场最大赢家。
值得一提的是，SHEIN目前在全球四大时尚品牌中排名最高，另外三家品牌中Zara、优衣库表现良好，分别增长了0.05和0.04个百分点，H&M则下降了0.01个百分点。此外，LV、斯凯奇、Puma、New Balence也跻身前十，SHEIN是全球前十大时尚零售商中唯一的中国品牌。
此前，在线分析平台Semrush数据显示，2025年1月，SHEIN（shein.com）成为了全球访问量最大的服装时尚类购物网站，Just Style分析认为SHEIN将在2025年继续取得成功。
SHEIN"
title,time,href,passage
Take-Two 高管：生成式 AI 制作的游戏难成爆款，创意才是王道,2025/03/31 14:45,https://cn.technode.com/post/2025-03-31/take-two-executives-games-made-by-generative-ai-are-unlikely-to-become-hits-creativity-is-king/,"当今人工智能（AI）的浪潮席卷各个领域，游戏行业也未能置身事外。然而，Take-Two 公司的首席执行官斯特劳斯·泽尼克（Strauss Zelnick）却对 AI 游戏能否在游戏产业中大放异彩持谨慎态度，而他这种态度并非仅仅是因为自家公司即将推出的《GTA 6》有望成为爆款。
在与卡罗琳·戴利（Carolyn Dailey）就其著作《创意创业者》进行交流时，泽尼克分享了他对游戏行业成功的见解。他强调：“要成为最具创造力的公司，这意味着要聘请最优秀的创作者，并鼓励他们追随自己的热情。激励他们不断尝试新事物，远离模仿和抄袭的作品。”他进一步解释说，在好莱坞，人们常常会这样推销自己的产品：“这是一部结合了《蜘蛛侠》《蝙蝠侠》和《回到未来》的电影……”但在游戏行业，Take Two 不会这么做，他们追求的是独一无二、前所未见的内容。
泽尼克坚信，无论是哪种媒介，真正的大热门作品往往都是出人意料的。由于生成式 AI 是基于真实有才华的艺术家们已经创造出来的东西构建的，他不认为 AI 能够创造出爆款游戏。他指出：“这就是我并不担心 AI 会创造出爆款的原因，因为它是基于已经存在的数据构建的，是向后看的。而大热门作品是向前看的，因此需要凭空创造出来。最具创造力不仅仅是跳出思维定式，而是根本不存在思维定式。”
AI GTA 游戏"
title,time,href,passage
M5 芯片就要来了？苹果或年内推新款 iPad Pro 与 MacBook Pro,2025/03/31 10:11,https://cn.technode.com/post/2025-03-31/the-m5-chip-is-coming-apple-may-launch-new-ipad-pro-and-macbook-pro-within-the-year/,"彭博社记者马克·古尔曼在《Power On》中表示，M5 芯片 iPad Pro 已进入最后测试阶段，计划于今年发布。新 iPad Pro 将成为首批搭载下一代 M5 芯片的设备之一。
其称，新版本的 iPad Pro（型号 J817、J818、J820 和 J821）正处于苹果内部的最终测试阶段，预计将在今年下半年开始生产。苹果还已开始开发配备内部调制解调器芯片的 M6 版本，预计将于 2027 年发布。
本月初，苹果为 iPad Air 和入门版 iPad 推出了更新，而 iPad mini 则已在去年底进行了更新。与此不同，iPad Pro 未参与此次更新，去年 5 月其已推出拥有更薄的外观和搭载 M4 芯片的新版本。苹果将 iPad Air 视为推动该产品类别销售的关键因素，并在假期期间实现了两位数的收入增长。此外，低端 iPad 也计划进行“芯片和出货”的更新，主要提升处理器性能。
据悉，MacBook Pro 将在今年晚些时候推出 M5 芯片版本，这一更新预计会与 2024 年发布的 M4 处理器和 2023 年发布的 M3 处理器时间相近。与此同时，M5 版 MacBook Air 也在研发中。关于重大的新款 Mac 设计，古尔曼预测 MacBook Pro 将不会在 2026 年前进行改版。
IPAD PRO M5 MACBOOK PRO"
title,time,href,passage
苹果可能要把“健康”App 打造成你的 AI 教练、营养师与私人医生,2025/03/31 10:01,https://cn.technode.com/post/2025-03-31/apple-may-want-to-build-the-health-app-into-your-ai-coach-nutritionist-and-private-doctor/,"彭博社古尔曼在《Power On》时事通讯中爆料，苹果计划将健康应用扩展为一个智能健康助手，继续收集用户设备提供的数据，并通过 AI 教练根据这些数据提出个性化健康改善建议。
值得一提的是，苹果 CEO 蒂姆·库克一直坚持认为，归根结底，公司对社会的最大贡献将是在医疗保健领域。
目前，苹果正利用其内部医生数据来训练 AI 助手，同时计划引入外部专家，涉及睡眠、营养、物理治疗、心理健康和心脏病学等领域，制作健康相关的教育视频。这些视频将帮助用户了解某些健康问题并提供改善生活方式的建议。例如，当健康应用检测到用户心率异常时，可能会出现一段关于心脏病风险的解释视频。
为此，苹果将在加州奥克兰附近建立一个新设施，供医生拍摄视频内容。该公司还在寻找一位知名医生担任新服务的主持人，目前这个服务在苹果内部被暂定为“Health+”。
食物追踪将成为新应用的重要组成部分，这一功能领域苹果此前未大力涉足，虽然目前的健康应用已允许用户记录碳水化合物和咖啡因等信息，AI 助手还将帮助用户更好地使用营养相关功能。
苹果还在研发利用设备摄像头的新功能，比如利用 iPhone 背部摄像头分析用户的锻炼情况并提供改进建议。未来，这一功能可能会与其他苹果服务相结合。
该项目是 Sumbul Desai 的优先事项，Desai 是一位已经领导苹果健康团队多年的医生，苹果首席运营官 Jeff Williams 也深度参与此项工作。目前，苹果健康团队“几乎将所有精力”都投入到这一项目中，Desai 也希望避免过去该团队在医疗应用上的失败经验。
AI APP 健康 苹果"
title,time,href,passage
130亿狂赚全球，泡泡玛特凭啥让老外为700块盲盒上头？,2025/03/30 08:57,https://cn.technode.com/post/2025-03-30/popmart2024/,"当全球消费市场仍在谨慎前行时，一只只小玩具却在2024年划出令人惊叹的增长曲线——泡泡玛特以130.4亿元营收、185.9%净利润增长的业绩答卷，不仅创下自身成立十四年来的最佳战绩，更成为新消费赛道穿越周期的现象级样本。
从潮玩符号到生活方式品牌
2024年，泡泡玛特战绩辉煌。财报显示，2024年泡泡玛特实现营收130.4亿元，同比增长106.9%，经调整净利润34亿元，同比增长185.9%。其中，中国内地营收79.7亿元，同比增长52.3%。泡泡玛特在内地净增38家线下门店，门店总数从去年底的363家增至401家，机器人商店新增110台，机器人商店总数从去年底的2190家增至2300台。
早期，泡泡玛特吸纳了三丽鸥”无内容IP”的容器化思维，将Molly、Labubu等形象打造为可塑性极强的文化符号，奠定了潮玩市场的基础。在2018年，单个售价59元的Molly，一年就能卖400万个，实现2亿多元的销售额。2024 年，The Monsters系列IP（知名的Labubu就属于该系列）带来了 30 亿元的收入，相关收入同比增长了 726.6%。
近年来，泡泡玛特正在推动内部创作与外部合作并行。例如，暗黑美学风格的Skullpanda系列不仅成为市场的爆款，更延伸至主题展览、周边产品等领域，甚至与影视公司合作推出动画短片，将IP形象转化为故事化内容。与此同时，新锐IP如HACIPUPU、Zsiga等通过旗下设计师平台PDC孵化，进一步丰富了IP矩阵的多样性。
2023年9月，泡泡玛特借鉴迪士尼的IP全场景渗透逻辑，在北京市区内开设了占地4万平方米的“泡泡玛特乐园”。2024年8月，“MOLLY的甜品屋”正式开业，以乐园为核心场景探索IP新业态。9月，ZIMOMO大首领之舞风靡社交媒体，强势破圈。去年冬季，乐园还通过强化运营体验成功实现旅游淡季期间客流大幅增长。
该公司乐园业务总裁胡健表示，经过一年半时间的运营，泡泡玛特城市乐园表现远超预期。2024年，该乐园京外游客同比增加52%，非亲子游客接近50%。据悉，城市乐园将在2025年针对约三分之二的区域进行重新规划设计，城市乐园二期工程也在同步设计中，预计明年开始施工。
快速增长的出海曲线
泡泡玛特真正迅速发展的是在海外市场。根据该公司2024年财报，截至2024年12月，泡泡玛特在全球530多家门店中，有超过130家位于中国大陆以外地区；在2490多家机器人商店中，有超过190台也在中国大陆以外。2024年，其非中国大陆地区的营收增长了375%，达到50.7亿元人民币，占其130.4亿元总营收的近40%。
泡泡玛特在越南的工厂已经在2024年初投产，实现了生产、制造、运营、销售、组织的本地化。在海外线上渠道，其主要收入来源则是独立站、Shopee、TikTok平台。
在泰国街头，泡泡玛特备受欢迎。曼谷的每一家门店，门口都是人潮涌动。一款国内售价99元的盲盒，在泰国最高居然被炒到700元。2024年7月，泡泡玛特入驻巴黎卢浮宫，成为首个进驻该地的中国潮玩品牌。Labubu变身为卢浮宫名画主角设计的冰箱贴，只在位于卢浮宫旁商场中的泡泡玛特店才售卖。
与此同时，泡泡玛特在越南、印度尼西亚、菲律宾、意大利、西班牙五个国家开设了首家线下门店，进一步增强了国际影响力。
2024年，泡泡玛特首次将海外业务划分为四大区域。其中，东南亚市场以24亿元的营收领跑；东亚及港澳台地区实现营收13.9亿元；北美市场营收为7.2亿元；欧澳及其他市场营收为5.5亿元。年报发布后，泡泡玛特创始人兼CEO王宁指出，国际化运营正在成为公司的第二增长曲线，并表示看好北美市场的潜力。
情绪消费正当其时
一直以来，泡泡玛特都会在其官方网站或社交媒体上分享旗下艺术家的个人简介，并发布旗下玩偶角色的背景故事和更多相关内容，试图与消费者建立更深层次的联系。在盲盒消费的潜力被挖掘殆尽，其又通过主题乐园、手游、MEGA雕像等多元业态构建情感连接，将产品从静态玩具升级为情感载体。
2024年6月27日，泡泡玛特首款自研手游《梦想家园》正式上线，游戏上线后迅速登顶iOS免费榜。公测前该游戏全网预约量超过500万。王宁曾明确指出，《梦想家园》并非追求短期利益，而是旨在与主题乐园等线下业务相互融合，进一步强化IP与粉丝之间的情感纽带，从而为IP的长远发展注入新的活力。
在快节奏生活下，年轻人热衷为情绪价值买单，泡泡玛特正借此推出众多衍生产品，满足消费者期待感、成就感等情绪需求 。同时，泡泡玛特搭建会员体系，以会员专属福利如生日徽章、许愿贺卡、限定徽章、特权萌盒购买资格等，增强会员情感连接和归属感，让会员在享受情绪消费的同时，提升对品牌忠诚度，进一步刺激为情绪消费的意愿。
截至2024年12月31日， 泡泡玛特中国内地累计注册会员总数为4608.3万人，全年新增注册会员1172.9万人。会员贡献销售额占比92.7%，会员复购率49.4%。
有人可能会说泡泡玛特是在借势而起。然而，也可以说它是在引领潮流。尽管去年国内经济增长放缓，但泡泡玛特引领的“谷子”（以角色为基础的周边商品和收藏玩具）市场却持续火爆。预计到2026年，中国的潮玩行业零售额将超过1100亿元人民币，与2015年8.9亿美元的零售额相比，增长幅度超过1500%。在全球范围内，玩具和人偶市场的市值预计将从去年的260亿美元增长到2034年的490亿美元。
凯度消费者指数中国区总经理李嵘女士告诉动点科技：“泡泡玛特的成功虽受益于情绪消费的崛起，但其真正的护城河在于系统化的产品内核构建能力。情绪消费为品牌提供连接窗口，但其护城河的本质在于将情感价值转化为结构性优势——通过产品创新建立消费者心智中的不可替代性，这正是泡泡玛特区别于短期情绪型品牌的核心。”
总结
泡泡玛特2024年的爆发式增长，在全球市场验证了中国新消费品牌的升级路径。但面对全球市场竞争加剧和消费者审美迭代，如何维持IP的持续创新力、平衡快速扩张与运营质量，将成为这家潮玩巨头穿越下一个增长周期的关键考验。
泡泡玛特"
title,time,href,passage
西部数据发布世界备份日全球调研：近九成中国受访者积极备份数据,2025/03/28 17:54,https://cn.technode.com/post/2025-03-28/western-digital-researchscape/,"西部数据公司于今日公布了一项由Researchscape开展的全球调研。调研结果显示，全球有87%的受访者表示正通过自动或手动的方式来备份个人数据。在中国，这一比例达89%，其中，手动备份的比例达42%，位列全球第一。在全球层面，个人数据备份的三大主要动机分别为：担心丢失重要文件（83%）、释放设备存储空间（67%）和防范网络威胁（42%）。此外，全球19%的受访者表示是听从他人建议才开始备份。
在未实施数据备份的全球受访者中，有36%的人认为其不需要备份数据，30%受制于存储空间不足，29%认为备份过程耗时过长，23%不清楚如何备份。值得关注的是，对于中国受访者而言，存储空间不足是阻碍其进行数据备份的最主要原因，占比高达43%，凸显出中国消费者对更大容量存储的显著需求。此外，63%的全球受访者表示，如果有更加自动、简便的数据备份手段，他们会更频繁地备份数据。在中国，这一比例为70%。
在实施数据备份时，3-2-1备份策略是一种行之有效的方式，即消费者应拥有三份数据副本，分别存储在两种不同的介质上，并将其中一份副本存储于异地（如云端）。
鉴于免费的云存储空间有限，许多消费者转而采用多种存储手段并行的方式来保护其数据。调研结果显示，全球有78%的受访者表示其依赖于免费的云存储，但有60%的受访者已在过去半年内用完了免费的存储空间，且有56%的受访者不得不因此升级到付费扩容方案。此外，全球有35%的受访者认为云存储正变得越来越昂贵。这促使越来越多的消费者采用云存储和本地外置存储相结合的方式，以平衡数据保护需求和成本考量。外置HDD可在单个硬盘中提供高达26TB容量，为云存储提供了一种经济高效的补充解决方案。许多消费者已经开始采取此类方法——全球有45%的受访者使用外置HDD，同时有19%的受访者使用网络附加存储（NAS）。凭借多样化的存储方式，消费者既能拥有可靠的备份，又能够有效管理日益增长的云存储成本。
调研结果来自国际市场研究咨询公司Researchscape于2025年2月7日至25日所进行的一项在线调研，覆盖全球10个不同国家地区，共计6118名受访者（包括567名来自中国的受访者）。
西部数据"
title,time,href,passage
lululemon2024财年中国大陆净营收同比增长41%,2025/03/28 14:45,https://cn.technode.com/post/2025-03-28/lululemon2024/,"今日，lululemon发布了2024财年第四季度及全年财报。在第四季度，全球净营收同比增长13%，达到36亿美元，其中国际业务净营收同比增长38%；2024财年，全球净营收同比增长10%，达106亿美元，其中国际业务净营收同比增长34%。
具体至中国大陆市场，2024财年第四季度，中国大陆业务净营收同比增长46%，整个财年中国大陆市场净营收同比增长达41%。截至2024财年底，lululemon在中国大陆的门店数量达到151家。
lululemon预计2025财年第一季度净营收将在23.35亿美元至23.55亿美元之间，增长约6%至7%。本季度每股摊薄收益预计在2.53美元至2.58美元之间。
对于2025财年，lululemon预计净营收将在111.5亿美元至113亿美元之间，增长约5%至7%；若不计入2025年第53周，则增长约为7%至8%。预计2025财年全年每股摊薄收益将在14.95美元至15.15美元之间。
LULULEMON"
title,time,href,passage
诺奖得主罗杰·彭罗斯：人工智能不会有意识，不应被视为“智能”,2025/03/28 14:35,https://cn.technode.com/post/2025-03-28/nobel-laureate-claims-ai-will-not-be-conscious/,"随着生成式 AI 重塑人类对世界和工作的认知，关于 AI 是否会取代人类也一直是个备受瞩目的议题，不少人更预测 AI 未来会“具备意识”。
据 Windows Central 报道，诺贝尔奖得主、理论物理学家罗杰·彭罗斯爵士（Sir Roger Penrose）对此持不同看法。他指出，AI 无法拥有意识，这一观点基于哥德尔不完备定理（Gödel’s Incompleteness Theorem）。
哥德尔不完备定理主要包括两条定理，第一定理大意是对于包含初等数论的形式系统，如果该系统是一致的（即不存在矛盾），那么就存在一些命题在该系统内既不能被证明为真，也不能被证明为假；第二定理大意是如果一个包含初等数论的形式系统是一致的，那么其一致性在该系统内是不可证明的。
彭罗斯解释道：“人类意识远远超越 AI 依赖的算法，而 AI 只能遵循预设规则，始终无法突破局限。事实上，我们误用了‘人工智能’一词，因为它并不具备真正的智能，缺乏意识的 AI 不能称之为智能。”因此，AI 只能模拟推理，处理已有信息，但受限于算法，很难像人类一样形成真正的直觉和意识。
AI"
title,time,href,passage
